polling_unit_id,region,distance_to_warehouse_km,road_condition,security_risk_level,historical_incidents,weather_forecast,delivery_time_hours,staff_training_level,materials_delivered,delivery_delay_hours,risk_score,high_risk_flag
PU_6751,Kano,10.012927251764067,Fair,Low,0,Clear,0.23080235739837196,High,1,3.2046421090419077,9.809548613915675,0
PU_6752,Rivers,58.14958085574007,Fair,High,2,Rain,1.6227039555710134,Medium,0,18.979220100720987,52.098746322229495,1
PU_6753,Abuja,15.578191729945305,Good,Low,5,Clear,0.33991028023053294,High,1,1.6615671525581133,17.607989074826232,0
PU_6754,Kano,25.974866492734776,Good,Medium,1,Storm,0.5576366251297117,High,1,7.784547145336811,22.871794016552172,0
PU_6755,Rivers,46.461916584942095,Good,Low,2,Rain,0.870902131420296,High,1,8.771759741683187,28.4500229295132,0
PU_6756,Abuja,11.825335506520723,Good,Medium,1,Clear,0.29842883125603886,Medium,1,1.2219194908928654,10.197946337643444,0
PU_6757,Kano,99.37104982393811,Good,Low,0,Clear,4.573820454046384,Low,1,4.228332241910867,28.216708327653926,0
PU_6758,Lagos,17.371586544346112,Poor,Low,3,Clear,0.30338063397364234,High,1,5.133714218639437,22.174888636828378,0
PU_6759,Kaduna,78.34995021443183,Good,Low,2,Clear,3.190106277383727,Medium,1,4.762223771550963,28.813325700212815,0
PU_6760,Abuja,83.15404565729928,Good,Low,2,Rain,3.1960596652881454,High,1,4.092576838918603,28.76967438983776,0
PU_6761,Rivers,99.45193301970414,Good,Low,2,Clear,1.8958727383880785,Medium,1,3.302738716067133,30.844494678041528,0
PU_6762,Abuja,43.43666856737457,Fair,Low,1,Clear,1.3016575051893455,Low,1,1.0967793396212644,15.33250272290681,0
PU_6763,Rivers,87.53535749379466,Fair,Low,0,Clear,3.9172793694650334,Medium,1,3.6296265844595457,25.951511375448252,0
PU_6764,Abuja,95.79640446266825,Poor,Low,2,Clear,4.078634312414735,Medium,1,0.6829157302577116,29.18365448792022,0
PU_6765,Rivers,18.11652034457205,Good,High,2,Clear,0.40733279937298583,High,1,1.3637404874014813,16.66891480001663,0
PU_6766,Kano,48.46417281689373,Good,High,3,Rain,1.0257160395254863,High,1,6.43597096642078,32.34679101300992,0
PU_6767,Lagos,6.941071066752684,Good,Low,1,Clear,0.3210485151884309,Medium,1,7.7022590190460685,16.941602741919638,0
PU_6768,Kano,62.451677190395955,Good,Low,6,Clear,2.26868950532634,High,1,1.8669203982256954,29.290716035417734,0
PU_6769,Lagos,58.559209528800075,Fair,High,0,Rain,1.0351620989502481,High,1,3.712299147091176,25.28029062639678,0
PU_6770,Kano,21.208502181656517,Fair,Low,2,Rain,0.3620528985843553,Medium,0,8.984043733061156,24.717766035923038,0
PU_6771,Kano,79.99237313051849,Good,High,3,Rain,1.8068532292907942,High,1,0.8831633703390518,30.32321968161228,0
PU_6772,Abuja,4.689603553590448,Poor,Low,1,Rain,0.10070207694496619,Low,1,3.6568986317588346,13.423268658356342,0
PU_6773,Kaduna,80.81650508862815,Poor,Medium,0,Clear,1.3507369056672018,Medium,0,23.220116933768143,57.993476418377846,1
PU_6774,Rivers,3.6378838252228705,Poor,Low,4,Clear,0.15466563535696623,High,1,2.369813680826476,17.28229728628429,0
PU_6775,Rivers,66.02605240149867,Good,Medium,2,Rain,1.5833197693217418,High,0,18.174714874730277,48.46728279239515,1
PU_6776,Rivers,8.798181877575226,Good,Low,2,Rain,0.17552491792714714,Medium,1,8.274952997363235,20.172065871559894,0
PU_6777,Lagos,25.871326411919974,Good,Low,2,Rain,0.8935426546274209,Medium,1,0.2500212912509203,11.549297219260376,0
PU_6778,Rivers,72.46942158187174,Good,Medium,1,Clear,1.2501686876942837,Medium,1,6.570625704376046,30.349822872938418,0
PU_6779,Rivers,28.760075162913292,Good,Low,0,Rain,0.6247651061793528,Medium,0,20.34337789535553,38.26708187561596,1
PU_6780,Abuja,51.60621102305574,Poor,Low,2,Clear,1.8111399650506745,High,1,4.64011186700926,26.28141000512504,0
PU_6781,Kano,91.60957868249133,Good,Medium,4,Clear,1.656137903817203,High,1,0.06339883304673166,30.417013986068362,0
PU_6782,Rivers,5.913801049621256,Fair,Low,1,Clear,0.2481186095639669,Medium,1,6.203612838656754,15.488179467909383,0
PU_6783,Kaduna,81.29689957983167,Fair,Low,2,Rain,1.3681325190695601,Low,1,0.0370841892428897,23.31500619983067,0
PU_6784,Rivers,7.461927858280464,Good,Low,2,Clear,0.27932926023603427,Medium,1,4.693291941819826,14.53232348438583,0
PU_6785,Lagos,13.552689589330988,Good,Low,2,Clear,0.2765869111412356,High,1,8.951745892718728,22.13815675694429,0
PU_6786,Lagos,12.812591285031875,Fair,Low,1,Rain,0.4095628724412991,Medium,1,2.5519698172628957,11.390472982900718,0
PU_6787,Lagos,99.41612603786189,Fair,Low,2,Clear,4.401140834461076,Low,1,1.54205836481224,29.19631275479074,0
PU_6788,Rivers,18.838445613821808,Poor,Medium,1,Clear,0.4935747883919193,Medium,1,7.003457380983656,23.272875194239845,0
PU_6789,Abuja,89.77942277937055,Poor,Medium,2,Clear,1.5377914992475157,Medium,0,20.688147191885676,59.98810534370263,1
PU_6790,Kaduna,99.10228413170886,Poor,Low,1,Clear,3.280079879485963,High,1,1.2361736895515496,28.674717360669096,0
PU_6791,Rivers,38.9946922708175,Fair,Low,3,Clear,1.1542368437312658,High,1,5.798071687367951,25.496045985215428,0
PU_6792,Abuja,63.47380580933986,Good,Low,0,Clear,1.06810072024691,Low,1,8.786821186957017,27.8749929423035,0
PU_6793,Abuja,78.13003412259764,Poor,Low,1,Clear,1.8218596020461437,Low,1,5.6483631365593325,31.098551529358527,0
PU_6794,Rivers,39.87186310178462,Poor,Low,3,Clear,0.8250539353943599,Low,0,23.162652075336485,53.71835073336165,1
PU_6795,Rivers,17.01959990928292,Good,Medium,3,Clear,0.6446761484985477,Medium,1,5.175346482889223,21.16693970619042,0
PU_6796,Abuja,43.94251163546356,Good,Medium,1,Clear,1.0720525437913457,Medium,1,8.400299287086243,27.388951257722077,0
PU_6797,Abuja,77.41687685529152,Fair,Low,3,Storm,1.5927869930307699,High,0,10.429781060672152,40.128046962066534,1
PU_6798,Abuja,78.2955135120919,Poor,Low,6,Clear,3.428792662116801,High,1,6.072514735531369,41.76787480571544,1
PU_6799,Rivers,23.82334042492042,Good,Low,4,Clear,0.49248311844375076,Medium,1,1.7795224349542316,17.43395173741543,0
PU_6800,Abuja,18.32159834918391,Fair,Low,2,Clear,0.8173798074664218,Medium,1,5.094275514592869,18.305732941726085,0
PU_6801,Lagos,92.13550950793461,Poor,Low,3,Rain,3.434806520348478,Low,0,11.01369401978133,45.94764293125892,1
PU_6802,Rivers,5.3559040252727455,Fair,Low,2,Clear,0.13870170550147579,High,1,2.7810082434123737,12.24269317017311,0
PU_6803,Lagos,73.7391091007436,Fair,Low,4,Rain,1.5530586488997813,Low,1,3.4997934738888734,30.997512030982033,0
PU_6804,Kano,5.595717159228647,Poor,Low,2,Storm,0.17766841021735963,Low,1,8.22539267403701,22.457232442901244,0
PU_6805,Rivers,83.95210503523779,Good,Low,1,Clear,4.076138773413378,Low,1,4.034538820266052,26.842229237446638,0
PU_6806,Kano,90.6360665202741,Good,High,0,Clear,1.5904115601696884,High,1,4.68066103344418,32.14820485422109,0
PU_6807,Abuja,30.4444932986808,Good,Medium,4,Rain,0.9739847303261377,Medium,1,2.672469902202592,22.09760351304005,0
PU_6808,Abuja,8.31962870815306,Good,Medium,1,Rain,0.21199646065155908,High,1,0.002420129573782459,7.6675559359912855,0
PU_6809,Kaduna,48.58776909839543,Good,High,0,Rain,2.1472303746425623,Low,1,2.5343029056441346,20.519008178145288,0
PU_6810,Abuja,30.547840637802203,Good,Medium,1,Rain,0.6442538193243424,Low,0,23.986122399789817,48.08875172724517,1
PU_6811,Kano,42.29647813822752,Fair,High,3,Clear,0.8173709964868536,Low,1,5.154405548525634,30.190903950433956,0
PU_6812,Abuja,66.83355989537934,Good,Medium,1,Rain,1.7399405278466065,High,0,5.16242911434136,27.110355650587906,0
PU_6813,Rivers,21.77277755892298,Fair,Low,3,Clear,0.8260820475137867,High,1,8.370593659018898,25.910446000312945,0
PU_6814,Abuja,36.33820538189455,Good,Low,2,Clear,1.460296397806556,High,0,22.723120615665554,47.35232199987724,1
PU_6815,Kaduna,78.47368653897469,Good,Low,3,Clear,1.3567029191131748,Medium,1,6.217360964015808,33.02077875381865,0
PU_6816,Abuja,64.73243304532934,Good,Low,2,Clear,1.3200191512982706,Low,0,23.01558374056063,53.469862219906815,1
PU_6817,Kano,33.30127362397263,Good,Low,3,Clear,0.9361443138724925,Medium,1,6.191628703522895,23.94769778007887,0
PU_6818,Kano,66.76585842573293,Good,Medium,1,Rain,2.3824689122953653,High,1,5.870378761734001,28.15873982774759,0
PU_6819,Abuja,76.76597936630469,Good,Low,1,Rain,1.6766609351218063,Medium,1,1.1359376253004938,21.05710231121168,0
PU_6820,Kano,59.65607251432596,Fair,Medium,1,Clear,1.2645229655874377,High,1,3.180929686698455,23.702609032912875,0
PU_6821,Kano,24.710186417599843,Good,High,3,Clear,0.4844109471454365,High,1,5.173745106296272,25.702654942964376,0
PU_6822,Kaduna,1.0242837606873136,Good,Low,5,Clear,0.024834556266353194,Medium,1,5.715041561011786,20.77741909365514,0
PU_6823,Rivers,80.48206159183985,Good,Low,1,Clear,2.7317377128126075,Medium,1,7.534659352581944,31.398401347240885,0
PU_6824,Kaduna,82.44072197630028,Poor,Medium,0,Clear,1.4419231961291072,Medium,1,8.34554020966563,36.0064547097585,1
PU_6825,Lagos,70.06284563804184,Good,Low,2,Clear,1.6122788594659299,Medium,1,2.647707308066447,23.984130089708035,0
PU_6826,Kaduna,8.581512205393764,Good,Low,2,Clear,0.4260092129234793,High,1,7.79342293256939,19.406436839932837,0
PU_6827,Abuja,58.93700646329657,Good,Low,2,Clear,1.654122218412275,Medium,1,7.302585712729179,28.741279861753085,0
PU_6828,Rivers,82.28104645588913,Fair,Low,2,Storm,2.8738165718459467,Medium,1,0.17491422300609072,23.71858062568696,0
PU_6829,Abuja,39.5771636907084,Good,Medium,0,Clear,1.0599825983081237,High,1,3.758865602848126,17.55373114241387,0
PU_6830,Lagos,20.602072687805155,Good,Medium,1,Clear,0.4148690705788147,High,1,5.389132113221472,18.20411270739324,0
PU_6831,Rivers,59.175102426905596,Fair,Low,3,Clear,1.8349719119241408,Medium,0,22.734339005392673,54.936528993470134,1
PU_6832,Kano,82.80435610278691,Fair,Low,2,Clear,3.5668272663163254,High,1,9.503603396582168,37.816276315430635,1
PU_6833,Kaduna,5.838125911999491,Good,Low,2,Clear,0.1167392651056484,High,1,8.54109422639471,19.979266521991963,0
PU_6834,Abuja,60.098170498912836,Good,Low,2,Clear,1.0833377841743785,Medium,1,5.365973434887001,26.06859425211307,0
PU_6835,Lagos,64.67420573859485,Poor,Low,1,Rain,2.792343404699683,High,1,0.17516736577240732,20.19759219637758,0
PU_6836,Kano,60.634336895479684,Good,Medium,1,Clear,1.116978905047397,Medium,0,16.08004132686637,42.246929369395495,1
PU_6837,Kaduna,65.35333473946781,Good,Low,4,Clear,1.1435920999501061,Medium,1,5.223886902670318,30.90649730189904,0
PU_6838,Kano,63.50615545281129,Good,Medium,5,Rain,1.1987908506464373,High,1,0.1265054447670888,26.890989257712892,0
PU_6839,Kaduna,13.909984613054556,Poor,Medium,2,Clear,0.6491134304245115,High,1,9.98841088094836,28.764613244033452,0
PU_6840,Rivers,24.25874091794262,Good,High,1,Rain,0.7682872288671332,Medium,1,1.3310887064028087,15.848381243192737,0
PU_6841,Kano,62.28040652361201,Good,Medium,3,Clear,2.009060613456152,Medium,1,0.31742382491369625,22.932217042092947,0
PU_6842,Kano,2.7516229525403064,Good,Low,1,Rain,0.07484939365336343,Medium,1,5.199199652961266,12.34912406994996,0
PU_6843,Kano,63.8397073536012,Good,Medium,2,Storm,2.2732829058640993,High,1,2.009983460550991,23.782916661546725,0
PU_6844,Rivers,66.87327575471816,Poor,Low,3,Clear,1.1718809281785072,Medium,1,4.979914805745167,31.844527359561383,0
PU_6845,Lagos,24.67830122630419,Good,Low,4,Rain,0.881012034049706,Medium,1,6.0545124808891115,24.017428966594505,0
PU_6846,Kaduna,60.21515014556083,Good,Medium,0,Clear,1.6996727232001663,Low,1,1.4717883513032537,18.250712556067047,0
PU_6847,Kano,53.87491601165269,Good,High,3,Clear,1.2947347649241567,Low,0,10.991199787738402,40.26178288393814,1
PU_6848,Rivers,26.808463267158267,Fair,Low,4,Rain,0.9073405946598934,High,1,5.60772187771467,24.773275470003657,0
PU_6849,Lagos,46.83442717560071,Good,Low,1,Clear,1.3120031770103964,Medium,1,9.976587327750487,28.331766426745872,0
PU_6850,Kaduna,91.05282841180598,Fair,Medium,3,Rain,1.7897470352402085,Medium,0,22.674542227850218,63.222379024136515,1
PU_6851,Rivers,43.233675265528404,Good,High,1,Clear,1.4143594311539938,High,0,11.88326379214071,35.471630741316744,1
PU_6852,Kaduna,63.35457351107067,Fair,Low,0,Clear,1.330063613586084,High,0,11.94872319187258,33.593999490023,0
PU_6853,Kano,4.499731283028726,Good,Medium,4,Clear,0.09060039982807169,Medium,1,8.857381985440036,26.186019234765798,0
PU_6854,Lagos,8.702211218887781,Good,High,3,Storm,0.3957756390001246,High,0,10.06896214613427,29.84388546297896,0
PU_6855,Rivers,9.049499257028527,Fair,Low,0,Clear,0.23440772518169958,Medium,0,20.676804169277275,35.825106105321616,1
PU_6856,Lagos,78.0458355990181,Good,Medium,6,Rain,3.5325573835210844,Low,1,2.320760810820419,35.090308336034255,1
PU_6857,Kano,35.67543258554181,Poor,Medium,1,Rain,0.6018540042573404,Medium,1,3.8931318113775273,21.974784234174653,0
PU_6858,Lagos,23.53355714821552,Good,Medium,0,Clear,0.8730229640667558,High,1,0.867272568298223,10.00762028209044,0
PU_6859,Lagos,74.98513227672055,Poor,Low,2,Clear,1.50986696350714,Low,0,9.900832084538706,38.84827458215217,1
PU_6860,Abuja,17.826046193061273,Good,Medium,2,Rain,0.36242357061620006,Medium,1,6.970245036117774,22.020576792788916,0
PU_6861,Lagos,25.402759981957782,Good,Low,1,Clear,0.729949923823153,High,1,6.755623326256611,19.213986985776472,0
PU_6862,Kaduna,43.66221288373207,Good,Medium,0,Clear,0.8983809722784083,High,1,0.5474666218760582,13.5536425095605,0
PU_6863,Rivers,33.812368832446715,Good,Low,1,Clear,1.0271850644074088,Medium,1,5.724029380001163,19.348517836491087,0
PU_6864,Abuja,58.95382889262778,Good,Low,1,Clear,2.4288574070965785,Medium,0,5.953764403283345,24.721412383450577,0
PU_6865,Rivers,34.446221288409916,Good,Medium,3,Rain,0.597440471582083,Medium,0,21.49856432481215,49.137090744900206,1
PU_6866,Rivers,39.9022119500303,Poor,Low,3,Clear,0.8819213143507293,High,1,5.101633579940216,26.632892759916388,0
PU_6867,Kano,86.42577421669911,Fair,Low,1,Storm,3.5112984364841093,Medium,0,22.281830403874768,55.70790044915198,1
PU_6868,Kano,88.56861252317223,Good,Medium,2,Clear,3.143220262761116,High,1,9.91813054675526,40.59091832476734,1
PU_6869,Abuja,82.94340789052734,Fair,Low,2,Rain,3.2974976339869384,High,1,8.553013206736242,36.41820138820983,1
PU_6870,Kano,86.61826233775864,Good,Low,3,Rain,3.9590033180419573,Medium,0,19.227004070900417,54.164158573902355,1
PU_6871,Kano,57.40313826457259,Poor,Medium,2,Rain,1.1031716031946657,Medium,1,9.024041910422227,36.01669051854786,1
PU_6872,Kano,64.977088260387,Good,Medium,3,Clear,2.990220325561921,Low,1,2.9787082022420575,27.463479955440487,0
PU_6873,Rivers,56.16014348893911,Good,Low,3,Rain,1.1634784575857333,High,1,4.402439289925198,25.835687632675622,0
PU_6874,Abuja,78.77322032123908,Poor,Low,3,Clear,1.564482015469593,High,1,3.0800275463524587,31.374685383776505,0
PU_6875,Rivers,55.549048090382975,Good,Low,0,Rain,1.957196844257286,Medium,0,16.14725275802324,37.33068875511145,1
PU_6876,Kaduna,11.996619490527273,Fair,Low,2,Rain,0.2448904489543623,Medium,1,7.506535512024222,20.659127166141786,0
PU_6877,Rivers,81.14843192522913,Poor,Low,4,Clear,1.7268261791872772,Low,1,4.322914589531365,35.71405826934287,1
PU_6878,Kaduna,76.2979318970761,Poor,Low,4,Rain,1.3736475938730681,High,0,13.104376721691237,47.91615146195207,1
PU_6879,Lagos,82.20975893297991,Poor,Low,2,Clear,3.1701202549477627,High,1,4.515754046094866,32.21558285573828,0
PU_6880,Lagos,19.852516875586424,Good,High,0,Rain,0.40016313032562334,High,1,1.4323855826595777,13.119081749106652,0
PU_6881,Kaduna,27.890088218781738,Fair,Medium,4,Clear,0.8468043838333408,Low,1,5.659099117208135,27.066666319568547,0
PU_6882,Kaduna,30.27941802908947,Good,Low,5,Clear,1.4630089875890524,High,1,0.3504021252171108,18.58148679364356,0
PU_6883,Rivers,51.29997308238169,Poor,Medium,1,Rain,1.5353823437047562,Medium,0,14.648162755135484,41.232238749179565,1
PU_6884,Kaduna,14.253831332182518,Good,Low,2,Clear,0.4129169136270912,Low,0,8.232178999162308,21.199034765179967,0
PU_6885,Abuja,39.15279357421187,Good,Low,2,Clear,0.9266506751601159,Medium,1,2.807970632110223,18.042514663007708,0
PU_6886,Lagos,19.03365794682393,Poor,Medium,0,Storm,0.3429234421080827,Medium,1,4.310182149774606,17.272004814026694,0
PU_6887,Lagos,27.21150859024091,Poor,Medium,2,Clear,0.6332249449056516,Medium,1,4.762980659235511,23.58677270690145,0
PU_6888,Kaduna,70.93237582128431,Poor,Low,2,Rain,3.0366900466648743,High,1,7.558726244789968,34.52456453144181,1
PU_6889,Kano,85.62630447541083,Good,High,2,Clear,1.8431524671901693,Low,1,3.978379626642339,34.092830335045676,0
PU_6890,Kano,3.2676807931212015,Good,Medium,3,Rain,0.09163754929897625,High,0,19.6263244631662,40.09302285337354,1
PU_6891,Kaduna,57.02379937214504,Poor,Low,0,Rain,1.729614834790315,Medium,1,0.5766153957183029,17.269682968006464,0
PU_6892,Abuja,4.569916444164446,Good,Low,4,Clear,0.16004220237211614,High,1,6.168066095201108,20.16608243163455,0
PU_6893,Kano,9.43967525614348,Poor,Low,1,Clear,0.21477679410114925,Low,1,6.245243825214127,18.255800789049886,0
PU_6894,Kaduna,70.8033194267968,Fair,High,2,Clear,2.0317069303991357,Low,1,8.4755912259273,38.87405072425031,1
PU_6895,Abuja,73.82520254370955,Poor,Low,4,Rain,1.236687045344394,High,0,21.468475084190672,59.96775313502792,1
PU_6896,Abuja,81.58408664410707,Fair,Low,2,Clear,1.6484738568985657,High,1,4.448684245074217,29.98984369643274,0
PU_6897,Rivers,47.949909665260186,Poor,Medium,0,Rain,1.9570972131730642,Medium,0,23.813836943018185,52.31073734757931,1
PU_6898,Abuja,86.12094071960263,Good,Low,2,Clear,3.0160297331663277,Medium,1,1.9376084634286583,26.13060083906351,0
PU_6899,Kano,17.51699087252081,Poor,Low,1,Clear,0.5325344512353813,Low,0,5.615581146148726,18.92676989372725,0
PU_6900,Kano,25.72192494986526,Good,Medium,0,Clear,0.46992724154443316,High,1,6.9662146478646125,19.59370696176997,0
PU_6901,Kaduna,14.315712612595162,Good,Low,1,Rain,0.6823289452205714,High,1,0.5379862142088354,7.670121843832286,0
PU_6902,Kaduna,79.95618879760578,Fair,Low,0,Clear,1.377538600026423,Medium,1,8.116874595783925,31.16654965319704,0
PU_6903,Abuja,23.638836720275272,Fair,Low,4,Clear,0.7544223371137506,Medium,1,3.2656552884306187,20.626250276700983,0
PU_6904,Lagos,16.39561303307127,Fair,Medium,1,Rain,0.3414559891064694,Medium,1,8.346964983716134,22.799570082188456,0
PU_6905,Rivers,62.687958071217565,Good,Medium,1,Storm,2.0287019198876126,Medium,1,7.601196270906234,29.939386020602864,0
PU_6906,Lagos,8.631120609706766,Fair,Medium,1,Clear,0.3372346417978426,High,1,7.081579198501409,19.348592919693466,0
PU_6907,Abuja,5.445127444797081,Poor,Medium,3,Clear,0.17180608395346572,Low,0,10.11510928181917,29.26168941168817,0
PU_6908,Abuja,11.565047206693432,Fair,Low,1,Clear,0.5643514353057112,Medium,1,1.8643014087586618,10.10946155447668,0
PU_6909,Lagos,1.0238475147295918,Good,Medium,3,Clear,0.022595326013401064,Low,1,9.551328113081075,24.53176167256753,0
PU_6910,Rivers,70.00202526795745,Fair,Low,4,Rain,1.356323206235232,Medium,0,17.61838161462897,51.427977475534945,1
PU_6911,Lagos,56.66129684973339,Poor,Medium,1,Clear,2.8302244850798806,Medium,1,7.302702130229255,31.286312565290558,0
PU_6912,Kaduna,21.777635794734664,Poor,Low,4,Rain,0.5055602180204057,Low,0,21.893652786702198,50.19600633900023,1
PU_6913,Kano,24.06748984978199,Good,Medium,6,Clear,0.6625843588284771,Low,1,7.01398153635032,31.334470274481877,0
PU_6914,Kaduna,81.28589124853393,Good,High,0,Clear,1.6446703029890932,Medium,1,6.12213779724994,32.4403849455817,0
PU_6915,Kano,50.68019147016974,Good,Low,2,Rain,1.92278876884216,High,1,1.0794570660941594,17.755223893175188,0
PU_6916,Abuja,70.15430735109223,Good,High,1,Rain,1.9931531326980396,High,1,7.743835698437569,34.6466150178748,1
PU_6917,Rivers,45.822789676216644,Good,Low,2,Rain,0.8451415719766845,Medium,0,14.492946010078324,36.903976950360814,1
PU_6918,Lagos,24.534084576058437,Fair,Low,1,Clear,0.7706943901894356,High,1,1.8003667274476742,12.6073670063832,0
PU_6919,Rivers,97.06987726760778,Fair,Medium,1,Clear,2.849653990496941,Medium,1,0.08454517475247392,26.540793215650268,0
PU_6920,Lagos,56.99910877416435,Good,Low,1,Clear,1.0530146946621775,Medium,1,4.938889251087646,22.80815563146434,0
PU_6921,Kaduna,13.967208473023328,Good,Medium,6,Rain,0.30664386981248154,Medium,1,7.65705052584651,30.27901748337443,0
PU_6922,Kaduna,41.20291417620677,Good,Low,0,Rain,0.9646200335177788,High,1,7.992874335268269,22.229894338143758,0
PU_6923,Lagos,33.60440378274317,Good,Low,2,Clear,1.6271150567485702,Low,1,6.468912769120689,22.42424991022967,0
PU_6924,Rivers,22.194659390263613,Poor,Medium,4,Clear,0.8512230418345175,Low,1,4.850466566905328,26.714631728410716,0
